Id,interaction,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,nt_A,nt_C,nt_G,nt_U
RNCMPT00291_min,0,0.08235294117647059,0.011764705882352941,0.052941176470588235,0.07941176470588235,0.03823529411764706,0.09411764705882353,0.014705882352941176,0.05588235294117647,0.07352941176470588,0.07058823529411765,0.026470588235294117,0.05,0.05,0.026470588235294117,0.07058823529411765,0.026470588235294117,0.047058823529411764,0.07647058823529412,0.008823529411764706,0.04411764705882353,0.17142857142857143,0.3142857142857143,0.2857142857142857,0.22857142857142856
RNCMPT00096_min,0,0.041884816753926704,0.0,0.11518324607329843,0.04712041884816754,0.05759162303664921,0.07853403141361257,0.03664921465968586,0.06282722513089005,0.10471204188481675,0.041884816753926704,0.020942408376963352,0.03664921465968586,0.04712041884816754,0.05759162303664921,0.05759162303664921,0.041884816753926704,0.03664921465968586,0.08900523560209424,0.005235602094240838,0.020942408376963352,0.2631578947368421,0.34210526315789475,0.21052631578947367,0.18421052631578946
5I9F,1,0.061855670103092786,0.028350515463917526,0.07731958762886598,0.11855670103092783,0.03350515463917526,0.08247422680412371,0.0,0.05154639175257732,0.13144329896907217,0.13917525773195877,0.02577319587628866,0.02577319587628866,0.028350515463917526,0.002577319587628866,0.01804123711340206,0.002577319587628866,0.05670103092783505,0.08505154639175258,0.0,0.030927835051546393,0.0,0.09090909090909091,0.0,0.9090909090909091
RNCMPT00280_min,0,0.08235294117647059,0.020588235294117647,0.047058823529411764,0.09705882352941177,0.03823529411764706,0.08235294117647059,0.011764705882352941,0.05588235294117647,0.06764705882352941,0.052941176470588235,0.03823529411764706,0.03529411764705882,0.05588235294117647,0.029411764705882353,0.06764705882352941,0.03529411764705882,0.04411764705882353,0.08235294117647059,0.008823529411764706,0.047058823529411764,0.23333333333333334,0.16666666666666666,0.36666666666666664,0.23333333333333334
RNCMPT00151_min,0,0.05405405405405406,0.013513513513513514,0.08783783783783784,0.060810810810810814,0.0472972972972973,0.08108108108108109,0.0,0.033783783783783786,0.14864864864864866,0.08783783783783784,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.006756756756756757,0.0945945945945946,0.060810810810810814,0.02027027027027027,0.05405405405405406,0.02027027027027027,0.02027027027027027,0.15789473684210525,0.42105263157894735,0.23684210526315788,0.18421052631578946
5I9G,1,0.058666666666666666,0.02666666666666667,0.07466666666666667,0.11733333333333333,0.029333333333333333,0.08266666666666667,0.0,0.05333333333333334,0.13333333333333333,0.144,0.02666666666666667,0.02666666666666667,0.029333333333333333,0.0026666666666666666,0.010666666666666666,0.008,0.058666666666666666,0.088,0.0,0.029333333333333333,0.0,0.25,0.08333333333333333,0.6666666666666666
2RD2,1,0.0661625708884688,0.017013232514177693,0.0661625708884688,0.08128544423440454,0.045368620037807186,0.05860113421550094,0.030245746691871456,0.0661625708884688,0.052930056710775046,0.07561436672967864,0.020793950850661626,0.05103969754253308,0.04914933837429111,0.02835538752362949,0.07372400756143667,0.04914933837429111,0.05103969754253308,0.062381852551984876,0.013232514177693762,0.04158790170132325,0.20270270270270271,0.3108108108108108,0.28378378378378377,0.20270270270270271
3I5X,1,0.05893909626719057,0.011787819253438114,0.06483300589390963,0.08447937131630648,0.05108055009823183,0.0412573673870334,0.019646365422396856,0.09430255402750491,0.10216110019646366,0.09233791748526522,0.015717092337917484,0.043222003929273084,0.03929273084479371,0.023575638506876228,0.05108055009823183,0.07072691552062868,0.04518664047151277,0.068762278978389,0.0,0.021611001964636542,0.0,0.0,0.0,1.0
4N2Q,1,0.2222222222222222,0.005050505050505051,0.05555555555555555,0.09595959595959595,0.010101010101010102,0.06060606060606061,0.020202020202020204,0.010101010101010102,0.03535353535353535,0.10606060606060606,0.020202020202020204,0.005050505050505051,0.04040404040404041,0.015151515151515152,0.08585858585858586,0.05555555555555555,0.025252525252525252,0.07575757575757576,0.025252525252525252,0.030303030303030304,0.8,0.0,0.2,0.0
5I9H,1,0.057065217391304345,0.029891304347826088,0.07608695652173914,0.11956521739130435,0.02717391304347826,0.08152173913043478,0.0,0.05434782608695652,0.13043478260869565,0.14130434782608695,0.02717391304347826,0.021739130434782608,0.029891304347826088,0.0,0.01358695652173913,0.002717391304347826,0.06521739130434782,0.08967391304347826,0.0,0.03260869565217391,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273
5Z4J,1,0.0659025787965616,0.03151862464183381,0.04297994269340974,0.054441260744985676,0.06017191977077364,0.03724928366762178,0.02005730659025788,0.08022922636103152,0.06876790830945559,0.10028653295128939,0.025787965616045846,0.045845272206303724,0.04871060171919771,0.06017191977077364,0.04011461318051576,0.04297994269340974,0.05157593123209169,0.07163323782234957,0.008595988538681949,0.04297994269340974,0.0,0.0,0.0,1.0
2DRA,1,0.05263157894736842,0.013729977116704805,0.034324942791762014,0.14187643020594964,0.07322654462242563,0.06178489702517163,0.018306636155606407,0.04576659038901602,0.08237986270022883,0.08924485125858124,0.016018306636155607,0.032036613272311214,0.041189931350114416,0.006864988558352402,0.09153318077803203,0.041189931350114416,0.02517162471395881,0.08695652173913043,0.013729977116704805,0.032036613272311214,0.058823529411764705,0.4117647058823529,0.38235294117647056,0.14705882352941177
3NNC,1,0.08571428571428572,0.03428571428571429,0.045714285714285714,0.06285714285714286,0.05714285714285714,0.05714285714285714,0.022857142857142857,0.05142857142857143,0.06857142857142857,0.05142857142857143,0.05714285714285714,0.04,0.045714285714285714,0.05714285714285714,0.06285714285714286,0.06285714285714286,0.05142857142857143,0.06285714285714286,0.005714285714285714,0.017142857142857144,0.0,0.0,0.42857142857142855,0.5714285714285714
RNCMPT00133_min,0,0.09836065573770492,0.0,0.03278688524590164,0.0546448087431694,0.04371584699453552,0.07103825136612021,0.03278688524590164,0.01092896174863388,0.04918032786885246,0.09836065573770492,0.03278688524590164,0.07103825136612021,0.08196721311475409,0.03278688524590164,0.03278688524590164,0.11475409836065574,0.06557377049180328,0.04918032786885246,0.00546448087431694,0.02185792349726776,0.34210526315789475,0.10526315789473684,0.3684210526315789,0.18421052631578946
RNCMPT00223_min,0,0.1889400921658986,0.004608294930875576,0.018433179723502304,0.05069124423963134,0.04608294930875576,0.041474654377880185,0.02304147465437788,0.018433179723502304,0.10138248847926268,0.05069124423963134,0.009216589861751152,0.04608294930875576,0.059907834101382486,0.03225806451612903,0.06912442396313365,0.06451612903225806,0.03686635944700461,0.10599078341013825,0.004608294930875576,0.027649769585253458,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.2
2RE8,1,0.0661625708884688,0.017013232514177693,0.0661625708884688,0.08128544423440454,0.045368620037807186,0.05860113421550094,0.030245746691871456,0.0661625708884688,0.052930056710775046,0.07561436672967864,0.020793950850661626,0.05103969754253308,0.04914933837429111,0.02835538752362949,0.07372400756143667,0.04914933837429111,0.05103969754253308,0.062381852551984876,0.013232514177693762,0.04158790170132325,0.20270270270270271,0.3108108108108108,0.28378378378378377,0.20270270270270271
3MOJ,1,0.06666666666666667,0.0,0.06666666666666667,0.013333333333333334,0.02666666666666667,0.10666666666666667,0.013333333333333334,0.10666666666666667,0.17333333333333334,0.05333333333333334,0.04,0.08,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.02666666666666667,0.05333333333333334,0.10666666666666667,0.0,0.02666666666666667,0.21739130434782608,0.2318840579710145,0.30434782608695654,0.2463768115942029
5ZW4,1,0.08796296296296297,0.0,0.06944444444444445,0.09259259259259259,0.027777777777777776,0.041666666666666664,0.037037037037037035,0.09722222222222222,0.07407407407407407,0.08796296296296297,0.023148148148148147,0.041666666666666664,0.05092592592592592,0.032407407407407406,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.06481481481481481,0.004629629629629629,0.05555555555555555,0.0625,0.375,0.3125,0.25
6XH1,1,0.06976744186046512,0.0,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.03488372093023256,0.023255813953488372,0.09302325581395349,0.10465116279069768,0.06976744186046512,0.023255813953488372,0.05813953488372093,0.05813953488372093,0.046511627906976744,0.09302325581395349,0.06976744186046512,0.046511627906976744,0.03488372093023256,0.0,0.03488372093023256,0.14814814814814814,0.2962962962962963,0.3333333333333333,0.2222222222222222
4D25,1,0.07259953161592506,0.0117096018735363,0.06323185011709602,0.05620608899297424,0.04918032786885246,0.06557377049180328,0.02107728337236534,0.07494145199063232,0.05620608899297424,0.08196721311475409,0.02810304449648712,0.0468384074941452,0.04449648711943794,0.04449648711943794,0.06088992974238876,0.06323185011709602,0.05152224824355972,0.08430913348946135,0.0,0.0234192037470726,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
1G2E,1,0.05389221556886228,0.005988023952095809,0.03592814371257485,0.0658682634730539,0.041916167664670656,0.08383233532934131,0.0,0.08982035928143713,0.07784431137724551,0.08383233532934131,0.011976047904191617,0.04790419161676647,0.03592814371257485,0.05389221556886228,0.059880239520958084,0.08383233532934131,0.0718562874251497,0.059880239520958084,0.0,0.03592814371257485,0.3,0.0,0.0,0.7
2XS2,1,0.022727272727272728,0.0,0.056818181818181816,0.056818181818181816,0.06818181818181818,0.10227272727272728,0.022727272727272728,0.09090909090909091,0.10227272727272728,0.03409090909090909,0.022727272727272728,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.056818181818181816,0.056818181818181816,0.045454545454545456,0.125,0.0,0.03409090909090909,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
RNCMPT00197_min,0,0.07011070110701106,0.0036900369003690036,0.025830258302583026,0.04797047970479705,0.04797047970479705,0.08118081180811808,0.04797047970479705,0.04059040590405904,0.06642066420664207,0.04059040590405904,0.02952029520295203,0.06273062730627306,0.07011070110701106,0.06642066420664207,0.025830258302583026,0.07380073800738007,0.055350553505535055,0.05904059040590406,0.014760147601476014,0.07011070110701106,0.2631578947368421,0.23684210526315788,0.34210526315789475,0.15789473684210525
RNCMPT00158_min,0,0.06474820143884892,0.039568345323741004,0.08273381294964029,0.0539568345323741,0.05755395683453238,0.08992805755395683,0.017985611510791366,0.050359712230215826,0.046762589928057555,0.07553956834532374,0.014388489208633094,0.014388489208633094,0.07194244604316546,0.050359712230215826,0.06474820143884892,0.0683453237410072,0.017985611510791366,0.06474820143884892,0.01079136690647482,0.04316546762589928,0.2857142857142857,0.2571428571428571,0.2857142857142857,0.17142857142857143
RNCMPT00248_min,0,0.07329842931937172,0.010471204188481676,0.06282722513089005,0.07329842931937172,0.041884816753926704,0.08900523560209424,0.03664921465968586,0.05759162303664921,0.07329842931937172,0.05235602094240838,0.020942408376963352,0.05235602094240838,0.08900523560209424,0.031413612565445025,0.05235602094240838,0.03664921465968586,0.03664921465968586,0.05759162303664921,0.005235602094240838,0.04712041884816754,0.3142857142857143,0.17142857142857143,0.2571428571428571,0.2571428571428571
2DR5,1,0.05263157894736842,0.013729977116704805,0.034324942791762014,0.14187643020594964,0.07322654462242563,0.06178489702517163,0.018306636155606407,0.04576659038901602,0.08237986270022883,0.08924485125858124,0.016018306636155607,0.032036613272311214,0.041189931350114416,0.006864988558352402,0.09153318077803203,0.041189931350114416,0.02517162471395881,0.08695652173913043,0.013729977116704805,0.032036613272311214,0.0625,0.375,0.40625,0.15625
1FXL,1,0.05389221556886228,0.005988023952095809,0.03592814371257485,0.0658682634730539,0.041916167664670656,0.08383233532934131,0.0,0.08982035928143713,0.07784431137724551,0.08383233532934131,0.011976047904191617,0.04790419161676647,0.03592814371257485,0.05389221556886228,0.059880239520958084,0.08383233532934131,0.0718562874251497,0.059880239520958084,0.0,0.03592814371257485,0.1111111111111111,0.0,0.0,0.8888888888888888
RNCMPT00137_min,0,0.08333333333333333,0.020833333333333332,0.03125,0.0625,0.0,0.10416666666666667,0.010416666666666666,0.13541666666666666,0.020833333333333332,0.052083333333333336,0.041666666666666664,0.07291666666666667,0.041666666666666664,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.07291666666666667,0.020833333333333332,0.0,0.010416666666666666,0.2,0.16666666666666666,0.3333333333333333,0.3
RNCMPT00142_min,0,0.047619047619047616,0.005952380952380952,0.047619047619047616,0.09523809523809523,0.023809523809523808,0.05357142857142857,0.041666666666666664,0.07738095238095238,0.10119047619047619,0.07738095238095238,0.041666666666666664,0.03571428571428571,0.05952380952380952,0.023809523809523808,0.07738095238095238,0.05952380952380952,0.023809523809523808,0.05952380952380952,0.0,0.047619047619047616,0.07692307692307693,0.15384615384615385,0.3333333333333333,0.4358974358974359
RNCMPT00285_min,0,0.08396946564885496,0.007633587786259542,0.05343511450381679,0.030534351145038167,0.061068702290076333,0.08396946564885496,0.030534351145038167,0.06870229007633588,0.05343511450381679,0.030534351145038167,0.022900763358778626,0.022900763358778626,0.08396946564885496,0.05343511450381679,0.061068702290076333,0.03816793893129771,0.08396946564885496,0.06870229007633588,0.0,0.061068702290076333,0.3157894736842105,0.2631578947368421,0.10526315789473684,0.3157894736842105
5BZ5,1,0.03278688524590164,0.02459016393442623,0.05737704918032787,0.040983606557377046,0.07103825136612021,0.03825136612021858,0.00819672131147541,0.11748633879781421,0.07923497267759563,0.13934426229508196,0.00819672131147541,0.06830601092896176,0.02459016393442623,0.060109289617486336,0.01912568306010929,0.060109289617486336,0.05737704918032787,0.060109289617486336,0.0,0.03278688524590164,0.3,0.1,0.1,0.5
3K62,1,0.065,0.0325,0.0675,0.0525,0.0425,0.04,0.025,0.0625,0.065,0.1125,0.035,0.045,0.0175,0.0575,0.055,0.0775,0.0475,0.0675,0.0075,0.025,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556
RNCMPT00149_min,0,0.049689440993788817,0.037267080745341616,0.049689440993788817,0.09937888198757763,0.049689440993788817,0.055900621118012424,0.024844720496894408,0.055900621118012424,0.06832298136645963,0.062111801242236024,0.018633540372670808,0.024844720496894408,0.09937888198757763,0.031055900621118012,0.09937888198757763,0.049689440993788817,0.043478260869565216,0.055900621118012424,0.006211180124223602,0.018633540372670808,0.17142857142857143,0.2,0.2,0.42857142857142855
5GUH,1,0.05401844532279315,0.014492753623188406,0.05401844532279315,0.05665349143610013,0.03162055335968379,0.05006587615283267,0.022397891963109356,0.0764163372859025,0.06982872200263504,0.08959156785243742,0.023715415019762844,0.0461133069828722,0.05006587615283267,0.03162055335968379,0.06982872200263504,0.057971014492753624,0.06719367588932806,0.07509881422924901,0.007905138339920948,0.05138339920948617,0.08333333333333333,0.0,0.0,0.5833333333333334
RNCMPT00124_min,0,0.03977272727272727,0.019886363636363636,0.06818181818181818,0.056818181818181816,0.04261363636363636,0.09375,0.011363636363636364,0.02556818181818182,0.036931818181818184,0.05113636363636364,0.03125,0.028409090909090908,0.11079545454545454,0.028409090909090908,0.11647727272727272,0.07386363636363637,0.048295454545454544,0.056818181818181816,0.002840909090909091,0.056818181818181816,0.10526315789473684,0.4473684210526316,0.21052631578947367,0.23684210526315788
4KRE,1,0.0625782227784731,0.025031289111389236,0.04505632040050062,0.04380475594493116,0.04130162703379224,0.05506883604505632,0.028785982478097622,0.06633291614518148,0.06508135168961202,0.07384230287859825,0.02252816020025031,0.030037546933667083,0.06508135168961202,0.0625782227784731,0.0688360450563204,0.04130162703379224,0.057571964956195244,0.08886107634543179,0.008760951188986232,0.04755944931163955,0.7272727272727273,0.0,0.0,0.2727272727272727
3AM1,1,0.029661016949152543,0.0,0.0847457627118644,0.08050847457627118,0.038135593220338986,0.025423728813559324,0.0,0.1271186440677966,0.17796610169491525,0.08898305084745763,0.012711864406779662,0.059322033898305086,0.025423728813559324,0.0,0.0423728813559322,0.059322033898305086,0.029661016949152543,0.05508474576271186,0.012711864406779662,0.05084745762711865,0.07407407407407407,0.35802469135802467,0.41975308641975306,0.14814814814814814
RNCMPT00155_min,0,0.07729468599033816,0.00966183574879227,0.057971014492753624,0.07246376811594203,0.057971014492753624,0.0748792270531401,0.00966183574879227,0.043478260869565216,0.08454106280193237,0.057971014492753624,0.043478260869565216,0.04830917874396135,0.04830917874396135,0.03864734299516908,0.07004830917874397,0.06038647342995169,0.036231884057971016,0.07004830917874397,0.0024154589371980675,0.036231884057971016,0.3,0.13333333333333333,0.26666666666666666,0.3
4JXX,1,0.06529850746268656,0.018656716417910446,0.06529850746268656,0.08022388059701492,0.04477611940298507,0.05783582089552239,0.029850746268656716,0.06529850746268656,0.055970149253731345,0.07462686567164178,0.020522388059701493,0.05037313432835821,0.05037313432835821,0.027985074626865673,0.07276119402985075,0.05037313432835821,0.05037313432835821,0.06343283582089553,0.014925373134328358,0.041044776119402986,0.19718309859154928,0.323943661971831,0.29577464788732394,0.18309859154929578
RNCMPT00050_min,0,0.0546875,0.0,0.0546875,0.0625,0.0625,0.203125,0.03125,0.0234375,0.0234375,0.03125,0.0234375,0.03125,0.0234375,0.03125,0.1015625,0.1015625,0.0390625,0.0546875,0.0,0.046875,0.17142857142857143,0.17142857142857143,0.45714285714285713,0.2
6FQ3,1,0.05128205128205128,0.017948717948717947,0.06923076923076923,0.038461538461538464,0.07179487179487179,0.1358974358974359,0.035897435897435895,0.04358974358974359,0.04358974358974359,0.06153846153846154,0.01282051282051282,0.05128205128205128,0.046153846153846156,0.046153846153846156,0.05897435897435897,0.06666666666666667,0.035897435897435895,0.08717948717948718,0.007692307692307693,0.017948717948717947,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.15384615384615385
RNCMPT00074_min,0,0.03167420814479638,0.00904977375565611,0.08597285067873303,0.07239819004524888,0.04072398190045249,0.12669683257918551,0.01809954751131222,0.02262443438914027,0.03619909502262444,0.05429864253393665,0.01809954751131222,0.01809954751131222,0.06334841628959276,0.01809954751131222,0.13574660633484162,0.07692307692307693,0.027149321266968326,0.05429864253393665,0.013574660633484163,0.07692307692307693,0.2,0.22857142857142856,0.14285714285714285,0.42857142857142855
2ZH2,1,0.05263157894736842,0.013729977116704805,0.034324942791762014,0.14187643020594964,0.07322654462242563,0.06178489702517163,0.018306636155606407,0.04576659038901602,0.08237986270022883,0.08924485125858124,0.016018306636155607,0.032036613272311214,0.041189931350114416,0.006864988558352402,0.09153318077803203,0.041189931350114416,0.02517162471395881,0.08695652173913043,0.013729977116704805,0.032036613272311214,0.08823529411764706,0.38235294117647056,0.38235294117647056,0.14705882352941177
RNCMPT00095_min,0,0.041884816753926704,0.0,0.11518324607329843,0.04712041884816754,0.05759162303664921,0.07853403141361257,0.03664921465968586,0.06282722513089005,0.10471204188481675,0.041884816753926704,0.020942408376963352,0.03664921465968586,0.04712041884816754,0.05759162303664921,0.05759162303664921,0.041884816753926704,0.03664921465968586,0.08900523560209424,0.005235602094240838,0.020942408376963352,0.07894736842105263,0.39473684210526316,0.21052631578947367,0.3157894736842105
1QRS,1,0.0661625708884688,0.01890359168241966,0.06427221172022685,0.08128544423440454,0.045368620037807186,0.05860113421550094,0.030245746691871456,0.0661625708884688,0.052930056710775046,0.07561436672967864,0.020793950850661626,0.052930056710775046,0.04914933837429111,0.02835538752362949,0.07183364839319471,0.04914933837429111,0.05103969754253308,0.062381852551984876,0.013232514177693762,0.04158790170132325,0.20270270270270271,0.3108108108108108,0.28378378378378377,0.20270270270270271
RNCMPT00232_min,0,0.1031390134529148,0.004484304932735426,0.05829596412556054,0.07174887892376682,0.04932735426008968,0.06726457399103139,0.017937219730941704,0.07174887892376682,0.053811659192825115,0.06726457399103139,0.04484304932735426,0.06278026905829596,0.07623318385650224,0.04484304932735426,0.04035874439461883,0.04932735426008968,0.03139013452914798,0.04484304932735426,0.004484304932735426,0.03587443946188341,0.23684210526315788,0.2631578947368421,0.3157894736842105,0.18421052631578946
RNCMPT00183_min,0,0.11394557823129252,0.015306122448979591,0.047619047619047616,0.027210884353741496,0.04251700680272109,0.08673469387755102,0.025510204081632654,0.04081632653061224,0.05102040816326531,0.07653061224489796,0.02891156462585034,0.05952380952380952,0.04931972789115646,0.09183673469387756,0.02891156462585034,0.07312925170068027,0.05612244897959184,0.061224489795918366,0.0017006802721088435,0.022108843537414966,0.2857142857142857,0.22857142857142856,0.34285714285714286,0.14285714285714285
RNCMPT00014_min,0,0.1074561403508772,0.010964912280701754,0.03508771929824561,0.03070175438596491,0.03289473684210526,0.06359649122807018,0.015350877192982455,0.04824561403508772,0.039473684210526314,0.10087719298245613,0.019736842105263157,0.05921052631578947,0.05482456140350877,0.06140350877192982,0.03070175438596491,0.09649122807017543,0.09210526315789473,0.06359649122807018,0.0021929824561403508,0.03508771929824561,0.3157894736842105,0.23684210526315788,0.3157894736842105,0.13157894736842105
RNCMPT00039_min,0,0.07905982905982906,0.014957264957264958,0.04700854700854701,0.04487179487179487,0.02564102564102564,0.06196581196581197,0.038461538461538464,0.02564102564102564,0.03632478632478633,0.04700854700854701,0.05555555555555555,0.05128205128205128,0.10256410256410256,0.09615384615384616,0.0641025641025641,0.0641025641025641,0.05555555555555555,0.03632478632478633,0.002136752136752137,0.05128205128205128,0.23684210526315788,0.15789473684210525,0.42105263157894735,0.18421052631578946
RNCMPT00032_min,0,0.07076923076923076,0.009230769230769232,0.04923076923076923,0.046153846153846156,0.055384615384615386,0.08923076923076922,0.024615384615384615,0.05846153846153846,0.052307692307692305,0.06769230769230769,0.03076923076923077,0.07076923076923076,0.036923076923076927,0.036923076923076927,0.06153846153846154,0.08615384615384615,0.04923076923076923,0.06769230769230769,0.006153846153846154,0.03076923076923077,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.21052631578947367
RNCMPT00206_min,0,0.09090909090909091,0.014204545454545454,0.045454545454545456,0.05113636363636364,0.05397727272727273,0.0625,0.03409090909090909,0.045454545454545456,0.04261363636363636,0.07386363636363637,0.008522727272727272,0.05397727272727273,0.056818181818181816,0.05113636363636364,0.03977272727272727,0.09375,0.045454545454545456,0.09659090909090909,0.002840909090909091,0.036931818181818184,0.1,0.2,0.5,0.2
RNCMPT00164_min,0,0.0851063829787234,0.018617021276595744,0.0425531914893617,0.09574468085106383,0.018617021276595744,0.04521276595744681,0.007978723404255319,0.061170212765957445,0.14627659574468085,0.07180851063829788,0.02127659574468085,0.05585106382978723,0.034574468085106384,0.018617021276595744,0.018617021276595744,0.09574468085106383,0.061170212765957445,0.0797872340425532,0.0,0.02127659574468085,0.34210526315789475,0.10526315789473684,0.3157894736842105,0.23684210526315788
4YCP,1,0.09415584415584416,0.016233766233766232,0.05194805194805195,0.07142857142857142,0.016233766233766232,0.07142857142857142,0.01948051948051948,0.05844155844155844,0.04220779220779221,0.11038961038961038,0.01948051948051948,0.03571428571428571,0.048701298701298704,0.06168831168831169,0.06818181818181818,0.03571428571428571,0.032467532467532464,0.09415584415584416,0.025974025974025976,0.025974025974025976,0.1935483870967742,0.24193548387096775,0.3225806451612903,0.24193548387096775
3OVA,1,0.053488372093023255,0.013953488372093023,0.03488372093023256,0.14186046511627906,0.07441860465116279,0.06279069767441861,0.01627906976744186,0.046511627906976744,0.07906976744186046,0.08837209302325581,0.013953488372093023,0.03255813953488372,0.03953488372093023,0.0069767441860465115,0.09302325581395349,0.04186046511627907,0.02558139534883721,0.08837209302325581,0.013953488372093023,0.03255813953488372,0.2647058823529412,0.23529411764705882,0.20588235294117646,0.29411764705882354
RNCMPT00282_min,0,0.04054054054054054,0.013513513513513514,0.08108108108108109,0.07432432432432433,0.04054054054054054,0.060810810810810814,0.0,0.033783783783783786,0.13513513513513514,0.06756756756756757,0.02027027027027027,0.033783783783783786,0.0472972972972973,0.033783783783783786,0.10810810810810811,0.05405405405405406,0.033783783783783786,0.07432432432432433,0.02027027027027027,0.02702702702702703,0.34210526315789475,0.23684210526315788,0.15789473684210525,0.2631578947368421
RNCMPT00111_min,0,0.05813953488372093,0.0,0.08139534883720931,0.046511627906976744,0.011627906976744186,0.046511627906976744,0.011627906976744186,0.06976744186046512,0.11627906976744186,0.1744186046511628,0.03488372093023256,0.03488372093023256,0.046511627906976744,0.0,0.05813953488372093,0.09302325581395349,0.03488372093023256,0.023255813953488372,0.023255813953488372,0.03488372093023256,0.2857142857142857,0.11428571428571428,0.37142857142857144,0.22857142857142856
RNCMPT00057_min,0,0.07317073170731707,0.016260162601626018,0.04065040650406504,0.044715447154471545,0.024390243902439025,0.07317073170731707,0.016260162601626018,0.04065040650406504,0.07317073170731707,0.06910569105691057,0.024390243902439025,0.06504065040650407,0.08943089430894309,0.07723577235772358,0.032520325203252036,0.08536585365853659,0.06097560975609756,0.036585365853658534,0.0040650406504065045,0.052845528455284556,0.2894736842105263,0.2631578947368421,0.2894736842105263,0.15789473684210525
1O0B,1,0.0660377358490566,0.018867924528301886,0.0660377358490566,0.08113207547169811,0.045283018867924525,0.05849056603773585,0.03018867924528302,0.0660377358490566,0.052830188679245285,0.07547169811320754,0.020754716981132074,0.0509433962264151,0.04905660377358491,0.03018867924528302,0.07169811320754717,0.04905660377358491,0.0509433962264151,0.062264150943396226,0.013207547169811321,0.04150943396226415,0.20270270270270271,0.3108108108108108,0.28378378378378377,0.20270270270270271
4KXT,1,0.06327543424317618,0.02481389578163772,0.04714640198511166,0.04466501240694789,0.03722084367245657,0.05707196029776675,0.028535980148883373,0.06575682382133995,0.06699751861042183,0.07320099255583126,0.02357320099255583,0.03225806451612903,0.06575682382133995,0.06451612903225806,0.06699751861042183,0.04094292803970223,0.05583126550868486,0.08560794044665013,0.008684863523573201,0.04714640198511166,0.8333333333333334,0.0,0.0,0.16666666666666666
4NGC,1,0.04710144927536232,0.021739130434782608,0.050724637681159424,0.06159420289855073,0.04710144927536232,0.018115942028985508,0.025362318840579712,0.06884057971014493,0.057971014492753624,0.13405797101449277,0.014492753623188406,0.028985507246376812,0.08695652173913043,0.03260869565217391,0.05434782608695652,0.06521739130434782,0.06884057971014493,0.050724637681159424,0.007246376811594203,0.057971014492753624,0.25,0.25,0.25,0.25
RNCMPT00220_min,0,0.04924242424242424,0.003787878787878788,0.030303030303030304,0.041666666666666664,0.03409090909090909,0.056818181818181816,0.01893939393939394,0.06818181818181818,0.03409090909090909,0.05303030303030303,0.03787878787878788,0.07954545454545454,0.06818181818181818,0.13257575757575757,0.056818181818181816,0.056818181818181816,0.06439393939393939,0.08712121212121213,0.0,0.026515151515151516,0.23684210526315788,0.21052631578947367,0.3684210526315789,0.18421052631578946
RNCMPT00046_min,0,0.09974424552429667,0.020460358056265986,0.03580562659846547,0.061381074168797956,0.030690537084398978,0.0639386189258312,0.043478260869565216,0.058823529411764705,0.0639386189258312,0.0792838874680307,0.02557544757033248,0.043478260869565216,0.030690537084398978,0.08439897698209718,0.04092071611253197,0.043478260869565216,0.05115089514066496,0.08695652173913043,0.0,0.03580562659846547,0.21052631578947367,0.23684210526315788,0.23684210526315788,0.3157894736842105
4PDB,1,0.07751937984496124,0.0,0.05426356589147287,0.07751937984496124,0.015503875968992248,0.07751937984496124,0.007751937984496124,0.08527131782945736,0.09302325581395349,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.031007751937984496,0.023255813953488372,0.08527131782945736,0.031007751937984496,0.046511627906976744,0.09302325581395349,0.007751937984496124,0.031007751937984496,0.18421052631578946,0.2631578947368421,0.3157894736842105,0.23684210526315788
RNCMPT00259_min,0,0.06854838709677419,0.012096774193548387,0.028225806451612902,0.06048387096774194,0.056451612903225805,0.04838709677419355,0.024193548387096774,0.07258064516129033,0.04032258064516129,0.056451612903225805,0.024193548387096774,0.04838709677419355,0.08064516129032258,0.07258064516129033,0.07258064516129033,0.10080645161290322,0.05241935483870968,0.04435483870967742,0.004032258064516129,0.03225806451612903,0.34210526315789475,0.07894736842105263,0.3157894736842105,0.2631578947368421
